1	2
1	6
1	10
1	13
1	18
1	25
1	27
1	30
1	42
1	46
1	71
1	74
1	80
1	88
1	95
2	6
2	8
2	18
2	26
2	39
2	40
2	42
2	55
2	56
2	66
2	74
2	76
2	80
2	84
3	9
3	12
3	14
3	19
3	22
3	23
3	24
3	28
3	33
3	36
3	51
3	63
3	64
3	69
3	100
4	7
4	10
4	11
4	15
4	17
4	20
4	41
4	46
4	47
4	58
4	59
4	61
4	89
5	6
5	13
5	25
5	30
5	39
5	45
5	56
5	58
5	75
5	80
5	81
5	85
5	96
6	20
6	43
6	49
6	71
6	77
6	80
6	84
6	85
6	93
7	11
7	15
7	19
7	20
7	22
7	26
7	35
7	46
7	55
7	58
7	65
8	18
8	27
8	30
8	38
8	40
8	42
8	49
8	59
8	66
8	95
9	16
9	24
9	28
9	33
9	51
9	54
9	79
9	83
9	88
9	100
10	11
10	15
10	20
10	26
10	34
10	44
10	46
10	47
10	91
11	23
11	53
11	60
11	91
11	96
11	98
11	99
12	36
12	52
12	65
12	78
12	79
12	89
12	90
12	97
12	100
13	25
13	27
13	38
13	39
13	56
13	73
13	76
13	85
14	28
14	32
14	36
14	51
14	54
14	63
14	93
14	94
15	17
15	20
15	26
15	34
15	35
15	87
16	19
16	21
16	23
16	24
16	51
16	69
16	77
16	83
17	20
17	34
17	41
17	57
17	60
17	68
17	99
18	39
18	40
18	77
18	87
18	88
18	92
19	31
19	48
19	62
19	67
19	69
19	83
20	34
20	57
21	24
21	28
21	48
21	72
21	78
21	89
21	97
22	34
22	35
22	41
22	44
22	53
22	87
23	31
23	32
23	67
23	73
23	94
24	28
24	62
24	73
24	97
25	27
25	45
25	49
25	76
25	81
26	44
26	46
26	61
26	68
27	29
27	30
27	75
27	80
28	36
28	51
28	64
29	40
29	43
29	45
29	49
29	56
29	66
29	70
30	33
30	71
30	82
31	32
31	50
31	72
31	78
31	89
32	54
32	63
32	73
32	90
33	50
33	52
33	83
33	86
34	44
34	58
35	36
35	59
35	68
35	96
36	63
36	97
37	42
37	53
37	59
37	87
37	96
37	98
37	99
38	39
38	70
38	74
38	77
38	92
39	45
39	49
40	45
40	77
40	92
41	52
41	55
41	60
41	61
42	81
42	95
43	48
43	70
43	92
43	95
44	57
44	65
45	75
46	91
47	53
47	75
47	91
47	98
48	51
48	54
48	90
49	70
50	62
50	64
50	67
50	72
52	63
52	73
52	90
53	55
53	64
54	86
54	94
55	65
55	99
56	85
56	93
57	67
57	98
58	98
59	60
60	68
61	65
61	91
62	79
62	94
64	90
66	76
66	84
67	72
68	96
69	83
69	100
70	82
71	75
71	88
72	100
74	82
74	86
76	81
78	79
78	94
79	82
81	84
82	95
84	93
85	88
86	89
86	97
87	99
92	93
